inner,gai,sphere,edeg,fenye,aliasing,texture,reliability,avg_e
0.44 ,0.50 ,0.41 ,0.37 ,0.47 ,0.38 ,0.42 ,0.68 ,0.75 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.42 ,0.68 ,0.75 
0.44 ,0.50 ,0.45 ,0.47 ,0.53 ,0.50 ,0.42 ,0.70 ,0.75 
0.44 ,0.03 ,0.47 ,0.47 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.14 ,0.45 ,0.47 ,0.47 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.37 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.93 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.46 ,0.50 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.68 ,0.75 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.46 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.50 ,0.42 ,0.68 ,0.75 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.50 ,0.42 ,0.91 ,0.50 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.50 ,0.47 ,0.51 ,0.53 ,0.38 ,0.45 ,0.97 ,0.50 
0.44 ,0.50 ,0.45 ,0.50 ,0.38 ,0.38 ,0.46 ,0.97 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.50 ,0.45 ,0.95 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.42 ,0.71 ,0.25 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.46 ,0.71 ,0.25 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.68 ,0.25 
0.44 ,0.50 ,0.45 ,0.47 ,0.53 ,0.50 ,0.42 ,0.91 ,0.25 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.71 ,0.25 
0.44 ,0.50 ,0.43 ,0.47 ,0.53 ,0.38 ,0.51 ,0.89 ,0.33 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.38 ,0.42 ,0.87 ,0.33 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.38 ,0.42 ,0.81 ,0.33 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.38 ,0.42 ,0.80 ,0.38 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.42 ,0.99 ,0.50 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.81 ,0.38 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.38 ,0.42 ,0.99 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.63 ,0.38 ,0.42 ,0.68 ,0.50 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.68 ,0.50 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.46 ,0.50 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.63 ,0.51 ,0.91 ,0.75 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.50 ,0.42 ,0.93 ,0.75 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.53 ,0.42 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.50 ,0.42 ,0.83 ,0.42 
0.44 ,0.50 ,0.41 ,0.47 ,0.47 ,0.38 ,0.42 ,0.61 ,0.42 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.71 ,0.50 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.38 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.95 ,0.50 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.70 ,0.50 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.45 ,0.37 ,0.61 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.79 ,0.42 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.50 ,0.42 ,0.83 ,0.42 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.50 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.85 ,0.42 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.93 ,0.50 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.95 ,0.00 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.50 ,0.42 ,0.91 ,0.50 
0.44 ,0.03 ,0.43 ,0.37 ,0.63 ,0.38 ,0.42 ,0.93 ,0.00 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.50 
0.44 ,0.03 ,0.45 ,0.47 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.68 ,0.25 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.38 ,0.42 ,0.71 ,0.25 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.79 ,0.42 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.38 ,0.42 ,0.85 ,0.42 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.87 ,0.42 
0.44 ,0.50 ,0.45 ,0.37 ,0.53 ,0.38 ,0.42 ,0.95 ,0.25 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.42 ,0.71 ,0.25 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.71 ,0.25 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.46 ,0.83 ,0.38 
0.44 ,0.50 ,0.45 ,0.50 ,0.38 ,0.50 ,0.46 ,0.81 ,0.38 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.46 ,0.87 ,0.38 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.46 ,0.85 ,0.38 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.71 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.68 ,0.50 
0.44 ,0.50 ,0.45 ,0.47 ,0.53 ,0.38 ,0.51 ,0.80 ,0.38 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.46 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.42 ,0.85 ,0.38 
0.44 ,0.50 ,0.47 ,0.37 ,0.53 ,0.38 ,0.42 ,0.61 ,0.67 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.63 ,0.51 ,0.83 ,0.67 
0.44 ,0.26 ,0.41 ,0.37 ,0.61 ,0.38 ,0.42 ,0.53 ,0.67 
0.44 ,0.50 ,0.41 ,0.37 ,0.47 ,0.38 ,0.42 ,0.76 ,0.58 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.38 ,0.42 ,0.83 ,0.58 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.83 ,0.58 
0.44 ,0.50 ,0.43 ,0.47 ,0.38 ,0.38 ,0.42 ,0.93 ,0.25 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.25 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.48 ,0.87 ,0.33 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.46 ,0.89 ,0.42 
0.44 ,0.50 ,0.47 ,0.51 ,0.38 ,0.38 ,0.46 ,0.87 ,0.38 
0.44 ,0.50 ,0.47 ,0.51 ,0.38 ,0.58 ,0.48 ,0.79 ,0.33 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.48 ,0.83 ,0.38 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.46 ,0.83 ,0.38 
0.44 ,0.50 ,0.47 ,0.51 ,0.38 ,0.38 ,0.46 ,0.91 ,0.42 
0.44 ,0.50 ,0.41 ,0.50 ,0.38 ,0.38 ,0.46 ,0.87 ,0.38 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.87 ,0.33 
0.44 ,0.50 ,0.41 ,0.50 ,0.38 ,0.38 ,0.46 ,0.87 ,0.38 
0.44 ,0.50 ,0.41 ,0.50 ,0.38 ,0.38 ,0.46 ,0.87 ,0.38 
0.44 ,0.50 ,0.41 ,0.50 ,0.38 ,0.38 ,0.46 ,0.83 ,0.42 
0.44 ,0.50 ,0.45 ,0.50 ,0.38 ,0.38 ,0.51 ,0.80 ,0.38 
0.44 ,0.50 ,0.45 ,0.47 ,0.38 ,0.38 ,0.42 ,0.85 ,0.38 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.81 ,0.38 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.68 ,0.75 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.38 ,0.42 ,0.85 ,0.38 
0.44 ,0.50 ,0.45 ,0.37 ,0.47 ,0.38 ,0.42 ,0.68 ,0.25 
0.44 ,0.50 ,0.41 ,0.37 ,0.47 ,0.58 ,0.42 ,0.68 ,0.75 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.68 ,0.25 
0.44 ,0.50 ,0.47 ,0.37 ,0.47 ,0.38 ,0.42 ,0.61 ,0.67 
0.44 ,0.50 ,0.47 ,0.47 ,0.53 ,0.50 ,0.51 ,0.76 ,0.67 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.76 ,0.67 
0.44 ,0.50 ,0.43 ,0.50 ,0.53 ,0.63 ,0.48 ,0.81 ,0.63 
0.44 ,0.50 ,0.43 ,0.51 ,0.63 ,0.63 ,0.46 ,0.83 ,0.63 
0.44 ,0.50 ,0.43 ,0.50 ,0.47 ,0.38 ,0.46 ,0.71 ,0.75 
0.44 ,0.50 ,0.45 ,0.50 ,0.38 ,0.38 ,0.46 ,0.91 ,0.58 
0.44 ,0.50 ,0.41 ,0.50 ,0.53 ,0.50 ,0.46 ,0.82 ,0.58 
0.44 ,0.50 ,0.47 ,0.50 ,0.53 ,0.50 ,0.46 ,0.87 ,0.63 
0.44 ,0.50 ,0.41 ,0.51 ,0.53 ,0.50 ,0.46 ,0.85 ,0.63 
0.44 ,0.50 ,0.41 ,0.51 ,0.47 ,0.50 ,0.46 ,0.87 ,0.63 
0.44 ,0.50 ,0.47 ,0.51 ,0.53 ,0.50 ,0.46 ,0.87 ,0.63 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.58 ,0.46 ,0.68 ,0.75 
0.44 ,0.50 ,0.45 ,0.51 ,0.53 ,0.58 ,0.46 ,0.83 ,0.63 
0.44 ,0.50 ,0.45 ,0.51 ,0.38 ,0.50 ,0.46 ,0.83 ,0.63 
0.44 ,0.50 ,0.45 ,0.51 ,0.38 ,0.50 ,0.46 ,0.83 ,0.63 
0.44 ,0.50 ,0.45 ,0.51 ,0.38 ,0.50 ,0.46 ,0.87 ,0.58 
0.44 ,0.50 ,0.47 ,0.51 ,0.38 ,0.50 ,0.46 ,0.83 ,0.63 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.83 ,0.38 
0.44 ,0.50 ,0.41 ,0.47 ,0.47 ,0.50 ,0.42 ,0.83 ,0.38 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.38 ,0.51 ,0.83 ,0.67 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.51 ,0.83 ,0.67 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.38 ,0.42 ,0.76 ,0.67 
0.44 ,0.50 ,0.45 ,0.50 ,0.53 ,0.50 ,0.48 ,0.83 ,0.58 
0.44 ,0.50 ,0.43 ,0.50 ,0.63 ,0.63 ,0.42 ,0.76 ,0.58 
0.44 ,0.50 ,0.43 ,0.50 ,0.63 ,0.50 ,0.51 ,0.85 ,0.58 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.63 ,0.48 ,0.85 ,0.58 
0.44 ,0.50 ,0.47 ,0.50 ,0.63 ,0.63 ,0.42 ,0.91 ,1.00 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.50 ,0.48 ,0.83 ,0.58 
0.44 ,0.50 ,0.47 ,0.47 ,0.61 ,0.63 ,0.42 ,0.91 ,1.00 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.63 ,0.48 ,0.77 ,0.58 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.50 ,0.42 ,0.80 ,0.63 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.50 ,0.42 ,0.80 ,0.63 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.38 ,0.51 ,0.80 ,0.63 
0.44 ,0.50 ,0.45 ,0.47 ,0.38 ,0.38 ,0.51 ,0.80 ,0.63 
0.44 ,0.50 ,0.45 ,0.51 ,0.38 ,0.38 ,0.46 ,0.95 ,1.00 
0.44 ,0.50 ,0.47 ,0.51 ,0.63 ,0.63 ,0.42 ,0.91 ,1.00 
0.44 ,0.50 ,0.45 ,0.50 ,0.53 ,0.38 ,0.51 ,0.63 ,0.69 
0.44 ,0.50 ,0.45 ,0.50 ,0.38 ,0.50 ,0.51 ,0.79 ,0.42 
0.44 ,0.50 ,0.45 ,0.47 ,0.38 ,0.50 ,0.42 ,0.95 ,0.25 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.58 ,0.42 ,0.85 ,0.58 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.38 ,0.42 ,0.85 ,0.42 
0.44 ,0.50 ,0.45 ,0.47 ,0.53 ,0.58 ,0.42 ,0.87 ,0.69 
0.44 ,0.50 ,0.43 ,0.50 ,0.47 ,0.50 ,0.48 ,0.87 ,0.42 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.63 ,0.51 ,0.89 ,0.58 
0.44 ,0.50 ,0.45 ,0.50 ,0.53 ,0.58 ,0.51 ,0.76 ,0.69 
0.44 ,0.50 ,0.41 ,0.37 ,0.63 ,0.38 ,0.42 ,0.74 ,0.69 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.58 ,0.51 ,0.76 ,0.58 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.95 ,0.25 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.50 ,0.51 ,0.74 ,0.44 
0.44 ,0.50 ,0.45 ,0.47 ,0.53 ,0.50 ,0.42 ,0.80 ,0.38 
0.44 ,0.50 ,0.43 ,0.47 ,0.53 ,0.63 ,0.42 ,0.80 ,0.63 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.51 ,0.85 ,0.33 
0.44 ,0.50 ,0.41 ,0.47 ,0.47 ,0.50 ,0.42 ,0.87 ,0.44 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.38 ,0.42 ,0.87 ,0.42 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.89 ,0.33 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.50 ,0.42 ,0.80 ,0.63 
0.44 ,0.50 ,0.45 ,0.50 ,0.53 ,0.58 ,0.48 ,0.81 ,0.63 
0.44 ,0.50 ,0.47 ,0.47 ,0.53 ,0.50 ,0.51 ,0.91 ,0.44 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.50 ,0.51 ,0.83 ,0.42 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.45 ,0.82 ,0.33 
0.44 ,0.50 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.85 ,0.44 
0.44 ,0.50 ,0.45 ,0.51 ,0.38 ,0.58 ,0.51 ,0.80 ,0.63 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.38 ,0.42 ,0.80 ,0.38 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.83 ,0.42 
0.44 ,0.03 ,0.45 ,0.37 ,0.38 ,0.58 ,0.42 ,0.93 ,0.00 
0.44 ,0.03 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.93 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.43 ,0.47 ,0.38 ,0.50 ,0.42 ,0.93 ,0.50 
0.44 ,0.03 ,0.45 ,0.37 ,0.38 ,0.63 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.93 ,0.00 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.38 ,0.42 ,0.83 ,0.38 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.78 ,0.42 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.87 ,0.42 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.83 ,0.42 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.80 ,0.38 
0.44 ,0.50 ,0.41 ,0.37 ,0.63 ,0.63 ,0.42 ,0.81 ,0.38 
0.44 ,0.50 ,0.43 ,0.47 ,0.61 ,0.63 ,0.42 ,0.83 ,0.38 
0.44 ,0.50 ,0.43 ,0.50 ,0.53 ,0.63 ,0.42 ,0.81 ,0.88 
0.44 ,0.50 ,0.43 ,0.51 ,0.53 ,0.58 ,0.42 ,0.81 ,0.88 
0.44 ,0.50 ,0.41 ,0.47 ,0.47 ,0.50 ,0.51 ,0.87 ,0.58 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.50 ,0.51 ,0.97 ,0.50 
0.44 ,0.50 ,0.41 ,0.50 ,0.47 ,0.50 ,0.42 ,0.79 ,0.58 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.38 ,0.42 ,0.95 ,0.50 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.50 ,0.42 ,0.83 ,0.58 
0.44 ,0.50 ,0.47 ,0.50 ,0.47 ,0.38 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.43 ,0.50 ,0.53 ,0.63 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.45 ,0.47 ,0.63 ,0.63 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.63 ,0.58 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.45 ,0.50 ,0.63 ,0.58 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.61 ,0.63 ,0.42 ,0.80 ,0.38 
0.44 ,0.50 ,0.47 ,0.47 ,0.61 ,0.63 ,0.42 ,0.76 ,0.42 
0.44 ,0.50 ,0.45 ,0.50 ,0.61 ,0.63 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.61 ,0.63 ,0.42 ,0.73 ,0.25 
0.44 ,0.50 ,0.47 ,0.51 ,0.63 ,0.63 ,0.51 ,0.87 ,0.67 
0.44 ,0.50 ,0.45 ,0.50 ,0.53 ,0.58 ,0.42 ,0.81 ,0.38 
0.44 ,0.50 ,0.47 ,0.47 ,0.63 ,0.58 ,0.42 ,0.85 ,0.42 
0.44 ,0.50 ,0.47 ,0.50 ,0.63 ,0.58 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.58 ,0.42 ,0.70 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.53 ,0.50 ,0.42 ,0.85 ,0.67 
0.44 ,0.50 ,0.47 ,0.50 ,0.63 ,0.58 ,0.48 ,0.89 ,0.42 
0.44 ,0.50 ,0.45 ,0.50 ,0.63 ,0.63 ,0.45 ,0.97 ,0.50 
0.44 ,0.50 ,0.45 ,0.50 ,0.53 ,0.63 ,0.45 ,0.93 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.53 ,0.63 ,0.46 ,0.74 ,0.25 
0.44 ,0.50 ,0.47 ,0.50 ,0.53 ,0.63 ,0.51 ,0.79 ,0.67 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.38 ,0.46 ,0.71 ,0.50 
0.44 ,0.50 ,0.47 ,0.47 ,0.53 ,0.50 ,0.42 ,0.95 ,0.50 
0.44 ,0.50 ,0.47 ,0.47 ,0.47 ,0.50 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.38 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.38 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.47 ,0.51 ,0.61 ,0.50 ,0.42 ,0.91 ,1.00 
0.44 ,0.50 ,0.45 ,0.37 ,0.47 ,0.38 ,0.42 ,0.83 ,0.92 
0.44 ,0.50 ,0.41 ,0.37 ,0.63 ,0.50 ,0.42 ,0.83 ,0.92 
0.44 ,0.50 ,0.41 ,0.47 ,0.63 ,0.63 ,0.42 ,0.91 ,1.00 
0.44 ,0.50 ,0.45 ,0.50 ,0.61 ,0.63 ,0.48 ,0.76 ,0.92 
0.44 ,0.50 ,0.43 ,0.37 ,0.38 ,0.38 ,0.42 ,0.73 ,0.50 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.38 ,0.51 ,0.68 ,0.50 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.50 ,0.48 ,0.83 ,0.38 
0.44 ,0.50 ,0.45 ,0.37 ,0.47 ,0.50 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.38 ,0.58 ,0.48 ,0.83 ,0.38 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.58 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.58 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.58 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.63 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.58 ,0.42 ,0.81 ,0.38 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.50 ,0.51 ,0.99 ,0.50 
0.44 ,0.50 ,0.47 ,0.50 ,0.53 ,0.50 ,0.51 ,0.97 ,0.50 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.50 ,0.51 ,0.85 ,0.38 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.50 ,0.51 ,0.95 ,0.50 
0.44 ,0.50 ,0.47 ,0.47 ,0.38 ,0.38 ,0.42 ,0.95 ,0.50 
0.44 ,0.50 ,0.43 ,0.47 ,0.38 ,0.50 ,0.42 ,0.95 ,0.50 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.55 ,0.42 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.61 ,0.42 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.87 ,0.42 
0.44 ,0.50 ,0.47 ,0.50 ,0.53 ,0.50 ,0.51 ,0.83 ,0.38 
0.44 ,0.50 ,0.41 ,0.50 ,0.47 ,0.38 ,0.51 ,0.99 ,0.50 
0.44 ,0.50 ,0.45 ,0.37 ,0.38 ,0.38 ,0.42 ,0.99 ,0.50 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.38 ,0.42 ,0.83 ,0.38 
0.44 ,0.50 ,0.43 ,0.47 ,0.47 ,0.63 ,0.51 ,0.68 ,0.25 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.37 ,0.47 ,0.37 ,0.38 ,0.38 ,0.42 ,0.76 ,0.42 
0.44 ,0.50 ,0.45 ,0.47 ,0.53 ,0.50 ,0.42 ,0.70 ,0.25 
0.44 ,0.37 ,0.41 ,0.47 ,0.38 ,0.38 ,0.42 ,0.87 ,0.42 
0.44 ,0.14 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.93 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.93 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.95 ,0.00 
0.44 ,0.50 ,0.43 ,0.50 ,0.53 ,0.58 ,0.45 ,0.97 ,0.50 
0.44 ,0.37 ,0.41 ,0.47 ,0.38 ,0.38 ,0.51 ,0.89 ,0.42 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.03 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.91 ,0.00 
0.44 ,0.50 ,0.41 ,0.37 ,0.63 ,0.38 ,0.42 ,0.91 ,0.50 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.63 ,0.31 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.76 ,0.31 
0.44 ,0.50 ,0.45 ,0.47 ,0.47 ,0.50 ,0.42 ,0.93 ,0.50 
0.44 ,0.50 ,0.43 ,0.51 ,0.61 ,0.58 ,0.42 ,0.80 ,0.88 
0.44 ,0.50 ,0.45 ,0.50 ,0.47 ,0.50 ,0.42 ,0.79 ,0.31 
0.44 ,0.50 ,0.41 ,0.47 ,0.38 ,0.63 ,0.51 ,0.80 ,0.88 
0.44 ,0.50 ,0.41 ,0.37 ,0.38 ,0.38 ,0.42 ,0.89 ,0.31 
0.44 ,0.50 ,0.41 ,0.37 ,0.63 ,0.38 ,0.42 ,0.91 ,0.50 
